address_full,number,street,city,state,zip,longitude,latitude,statefp,countyfp,tractce,blkgrpce
"184 CLAUDE FIELD LN PEACHAM, VT 05862 ",184,CLAUDE FIELD LN,PEACHAM,VT,05862,-72.214936,44.310018,50,005,957800,1
"95 EMERSON ST SAINT JOHNSBURY, VT 05819 ",95,EMERSON ST,SAINT JOHNSBURY,VT,05819,-72.013801,44.430233,50,005,957500,2
"458 PINEHURST RD RYEGATE, VT 05069 ",458,PINEHURST RD,RYEGATE,VT,05069,-72.126819,44.187244,50,005,957800,3
"282 KEYSER HILL RD BARNET, VT 05819 ",282,KEYSER HILL RD,BARNET,VT,05819,-72.064432,44.370963,50,005,957900,2
"679 POWDER SPRING RD GROTON, VT 05046 ",679,POWDER SPRING RD,GROTON,VT,05046,-72.199044,44.202551,50,005,957800,2
"94 CHURCH ST PEACHAM, VT 05862 ",94,CHURCH ST,PEACHAM,VT,05862,-72.17167,44.327707,50,005,957800,1
"466 CROSS AVE SAINT JOHNSBURY, VT 05819 ",466,CROSS AVE,SAINT JOHNSBURY,VT,05819,-72.011476,44.453513,50,005,957500,2
"427 N COUNTY RD GROTON, VT 05046 ",427,N   COUNTY RD,GROTON,VT,05046,-72.2152,44.254263,50,005,957800,2
"4354 VT ROUTE 122 SHEFFIELD, VT 05866 ",4354,VT ROUTE 122,SHEFFIELD,VT,05866,-72.12402,44.618564,50,005,957000,3
"64 MACKS MOUNTAIN RD PEACHAM, VT 05862 ",64,MACKS MOUNTAIN RD,PEACHAM,VT,05862,-72.174134,44.326457,50,005,957800,1
"72 BOULDER RD NEWARK, VT 05871 ",72,BOULDER RD,NEWARK,VT,05871,-71.979368,44.722034,50,005,957000,1
"5661 VT ROUTE 122 SHEFFIELD, VT 05866 ",5661,VT ROUTE 122,SHEFFIELD,VT,05866,-72.140483,44.632435,50,005,957000,3
"66 HORSESHOE LN LYNDON, VT 05851 ",66,HORSESHOE LN,LYNDON,VT,05851,-71.994508,44.520355,50,005,957200,2
"47 GOODFELLOW RD GROTON, VT 05046 ",47,GOODFELLOW RD,GROTON,VT,05046,-72.214262,44.218999,50,005,957800,2
"613 LITTLE FRANCE RD BARNET, VT 05821 ",613,LITTLE FRANCE RD,BARNET,VT,05821,-72.049228,44.31831,50,005,957900,2
"4041 US ROUTE 5 N BARNET, VT 05819 ",4041,US ROUTE 5   N,BARNET,VT,05819,-72.036143,44.371587,50,005,957900,2
"89 HORSESHOE LN LYNDON, VT 05851 ",89,HORSESHOE LN,LYNDON,VT,05851,-71.995424,44.519673,50,005,957200,2
"648 FELLOWS RD DANVILLE, VT 05828 ",648,FELLOWS RD,DANVILLE,VT,05828,-72.147004,44.465452,50,005,957600,1
"449 WILLSON RD DANVILLE, VT 05828 ",449,WILLSON RD,DANVILLE,VT,05828,-72.094655,44.395135,50,005,957600,2
"91 POINT COMFORT RD DANVILLE, VT 05873 ",91,POINT COMFORT RD,DANVILLE,VT,05873,-72.202713,44.408462,50,005,957600,1
"43 ERNIE EVANS RD SUTTON, VT 05867 ",43,ERNIE EVANS RD,SUTTON,VT,05867,-72.053443,44.678534,50,005,957000,1
"520 ALLARD HILL RD WHEELOCK, VT 05851 ",520,ALLARD HILL RD,WHEELOCK,VT,05851,-72.133546,44.594385,50,005,957000,3
"20 CAMP RD PEACHAM, VT 05862 ",20,CAMP RD,PEACHAM,VT,05862,-72.208474,44.306718,50,005,957800,1
"1847 OLD COUNTY RD S WATERFORD, VT 05819 ",1847,OLD COUNTY RD S,WATERFORD,VT,05819,-71.901322,44.385026,50,005,957900,1
"2851 COLES POND RD WALDEN, VT 05836 ",2851,COLES POND RD,WALDEN,VT,05836,-72.208408,44.503843,50,005,957000,2
"1211 FELLOWS RD DANVILLE, VT 05828 ",1211,FELLOWS RD,DANVILLE,VT,05828,-72.156004,44.461411,50,005,957600,1
"0 POWDER SPRING RD GROTON, VT 05046 ",0,POWDER SPRING RD,GROTON,VT,05046,-72.199085,44.207413,50,005,957800,2
"1197 MAIN ST SAINT JOHNSBURY, VT 05819 ",1197,MAIN ST,SAINT JOHNSBURY,VT,05819,-72.021434,44.418834,50,005,957400,3
"222 LIBBY RD SAINT JOHNSBURY, VT 05819 ",222,LIBBY RD,SAINT JOHNSBURY,VT,05819,-72.056619,44.496103,50,005,957400,1
"9016 VT ROUTE 122 SHEFFIELD, VT 05866 ",9016,VT ROUTE 122,SHEFFIELD,VT,05866,-72.15236,44.67803,50,005,957000,3
"5511 NOYESTAR RD WALDEN, VT 05836 ",5511,NOYESTAR RD,WALDEN,VT,05836,-72.274194,44.509872,50,005,957000,2
"28 SUGAR RIDGE RD DANVILLE, VT 05828 ",28,SUGAR RIDGE RD,DANVILLE,VT,05828,-72.138402,44.415812,50,005,957600,1
"1516 KINNEY HILL RD NEWARK, VT 05871 ",1516,KINNEY HILL RD,NEWARK,VT,05871,-71.934276,44.720407,50,005,957000,1
"268 BALLEK RD SHEFFIELD, VT 05866 ",268,BALLEK RD,SHEFFIELD,VT,05866,-72.109552,44.629568,50,005,957000,3
"1568 COBB RD WALDEN, VT 05873 ",1568,COBB RD,WALDEN,VT,05873,-72.202964,44.446265,50,005,957000,2
"536 PEACHAM BARNET RD PEACHAM, VT 05821 ",536,PEACHAM BARNET RD,PEACHAM,VT,05821,-72.158891,44.31035,50,005,957800,1
"1008 BREEZY HILL RD SAINT JOHNSBURY, VT 05819 ",1008,BREEZY HILL RD,SAINT JOHNSBURY,VT,05819,-72.006181,44.448453,50,005,957500,1
"389 CLIFF ST SAINT JOHNSBURY, VT 05819 ",389,CLIFF ST,SAINT JOHNSBURY,VT,05819,-72.022834,44.424632,50,005,957400,1
"564 CONCORD AVE SAINT JOHNSBURY, VT 05819 ",564,CONCORD AVE,SAINT JOHNSBURY,VT,05819,-72.006141,44.421604,50,005,957500,3
"1127 SCOTT HWY GROTON, VT 05046 ",1127,SCOTT HWY,GROTON,VT,05046,-72.191017,44.209128,50,005,957800,2
"93 MAIN ST LYNDON, VT 05851 ",93,MAIN ST,LYNDON,VT,05851,-72.005323,44.53527,50,005,957300,2
"821 MCDOWELL RD DANVILLE, VT 05828 ",821,MCDOWELL RD,DANVILLE,VT,05828,-72.125521,44.468905,50,005,957600,1
"1101 BONY WOODS RD BARNET, VT 05821 ",1101,BONY WOODS RD,BARNET,VT,05821,-72.105608,44.341974,50,005,957900,2
"485 US ROUTE 5 N BARNET, VT 05821 ",485,US ROUTE 5   N,BARNET,VT,05821,-72.038107,44.325418,50,005,957900,2
"65 BEAN AVE HARDWICK, VT 05843 ",65,BEAN AVE,HARDWICK,VT,05843,-72.335491,44.473053,50,005,957700,2
"130 EAST ST LYNDON, VT 05851 ",130,EAST ST,LYNDON,VT,05851,-71.998612,44.536445,50,005,957200,2
"292 RICHARDSON RD HARDWICK, VT 05843 ",292,RICHARDSON RD,HARDWICK,VT,05843,-72.364733,44.499498,50,005,957700,2
"166 BAYLEY HAZEN RD WALDEN, VT 05843 ",166,BAYLEY HAZEN RD,WALDEN,VT,05843,-72.285223,44.47606,50,005,957000,2
"422 PORTLAND ST SAINT JOHNSBURY, VT 05819 ",422,PORTLAND ST,SAINT JOHNSBURY,VT,05819,-72.007274,44.42061,50,005,957500,3
"68 N MAIN ST HARDWICK, VT 05843 ",68,N   MAIN ST,HARDWICK,VT,05843,-72.364946,44.505047,50,005,957700,1
"1677 SCOTT HWY GROTON, VT 05046 ",1677,SCOTT HWY,GROTON,VT,05046,-72.201368,44.211728,50,005,957800,2
"346 ANNIS RD GROTON, VT 05046 ",346,ANNIS RD,GROTON,VT,05046,-72.22295,44.195281,50,005,957800,2
"165 HALL RD RYEGATE, VT 05069 ",165,HALL RD,RYEGATE,VT,05069,-72.140277,44.190712,50,005,957800,3
"719 HARVEY MOUNTAIN RD BARNET, VT 05821 ",719,HARVEY MOUNTAIN RD,BARNET,VT,05821,-72.146428,44.299131,50,005,957900,3
"0 WHITEHILL RD BARNET, VT 05821 ",0,WHITEHILL RD,BARNET,VT,05821,-72.098224,44.266758,50,005,957900,3
"6518 VT ROUTE 122 SHEFFIELD, VT 05866 ",6518,VT ROUTE 122,SHEFFIELD,VT,05866,-72.152994,44.641228,50,005,957000,3
"50 INWOOD LN BARNET, VT 05819 ",50,INWOOD LN,BARNET,VT,05819,-72.035864,44.328134,50,005,957900,2
"138 WEEKS CT SAINT JOHNSBURY, VT 05819 ",138,WEEKS CT,SAINT JOHNSBURY,VT,05819,-72.011781,44.420373,50,005,957500,3
"535 SCOTCH BURN DR RYEGATE, VT 05069 ",535,SCOTCH BURN DR,RYEGATE,VT,05069,-72.109857,44.200757,50,005,957800,3
"243 ORCHARD RD BURKE, VT 05832 ",243,ORCHARD RD,BURKE,VT,05832,-71.906582,44.595034,50,005,957100,2
"4218 SEVERANCE HILL RD LYNDON, VT 05851 ",4218,SEVERANCE HILL RD,LYNDON,VT,05851,-71.979427,44.499795,50,005,957200,1
"809 PIERCE HILL RD SUTTON, VT 05867 ",809,PIERCE HILL RD,SUTTON,VT,05867,-72.01958,44.673977,50,005,957000,1
"57 NICHOLS POND RD HARDWICK, VT 05843 ",57,NICHOLS POND RD,HARDWICK,VT,05843,-72.353832,44.485368,50,005,957700,2
"400 HARVEYS HOLLOW RD DANVILLE, VT 05828 ",400,HARVEYS HOLLOW RD,DANVILLE,VT,05828,-72.158668,44.390408,50,005,957600,2
"0 WAYNES RD STANNARD, VT 05836 ",0,WAYNES RD,STANNARD,VT,05836,-72.253719,44.539141,50,005,957000,3
"664 DANE RD SHEFFIELD, VT 05866 ",664,DANE RD,SHEFFIELD,VT,05866,-72.128953,44.59971,50,005,957000,3
"101 PAPERMILL RD RYEGATE, VT 05042 ",101,PAPERMILL RD,RYEGATE,VT,05042,-72.061852,44.205305,50,005,957800,3
"702 RIVERS FARM RD NEWARK, VT 05871 ",702,RIVERS FARM RD,NEWARK,VT,05871,-71.902415,44.659911,50,005,957000,1
"2177 VICTORY RD BURKE, VT 05832 ",2177,VICTORY RD,BURKE,VT,05832,-71.873996,44.608058,50,005,957100,2
"482 SUTTON RD WHEELOCK, VT 05851 ",482,SUTTON RD,WHEELOCK,VT,05851,-72.074218,44.589232,50,005,957000,3
"2167 GARLAND HL BARNET, VT 05821 ",2167,GARLAND HL,BARNET,VT,05821,-72.094199,44.288372,50,005,957900,3
"38 CEDAR HTS NEWARK, VT 05871 ",38,CEDAR HTS,NEWARK,VT,05871,-71.977734,44.716888,50,005,957000,1
"147 W CHURCH ST HARDWICK, VT 05843 ",147,W   CHURCH ST,HARDWICK,VT,05843,-72.367856,44.506777,50,005,957700,1
"1147 MCGOFF HL LYNDON, VT 05851 ",1147,MCGOFF HL,LYNDON,VT,05851,-72.023139,44.533395,50,005,957300,3
"3121 THADDEUS STEVENS RD DANVILLE, VT 05828 ",3121,THADDEUS STEVENS RD,DANVILLE,VT,05828,-72.122398,44.364086,50,005,957600,2
"945 COUNTY HILL RD BARNET, VT 05819 ",945,COUNTY HILL RD,BARNET,VT,05819,-72.048647,44.37997,50,005,957900,2
"0 BROWN DR RYEGATE, VT 05069 ",0,BROWN DR,RYEGATE,VT,05069,-72.168229,44.199484,50,005,957800,3
"0 WEST SHORE DR GROTON, VT 05046 ",0,WEST SHORE DR,GROTON,VT,05046,-72.269117,44.265699,50,005,957800,2
"1681 WALDEN HILL RD DANVILLE, VT 05828 ",1681,WALDEN HILL RD,DANVILLE,VT,05828,-72.168319,44.427238,50,005,957600,1
"0 SCHOOLHOUSE RD BARNET, VT 05046 ",0,SCHOOLHOUSE RD,BARNET,VT,05046,-72.161826,44.291498,50,005,957900,3
"519 W HILL RD SAINT JOHNSBURY, VT 05819 ",519,W   HILL RD,SAINT JOHNSBURY,VT,05819,-72.03414,44.3905,50,005,957400,1
"40 SPUR RD PEACHAM, VT 05862 ",40,SPUR RD,PEACHAM,VT,05862,-72.263827,44.335569,50,005,957800,1
"995 NEWARK POND RD NEWARK, VT 05871 ",995,NEWARK POND RD,NEWARK,VT,05871,-71.973339,44.722214,50,005,957000,1
"173 BALL FARM RD NEWARK, VT 05871 ",173,BALL FARM RD,NEWARK,VT,05871,-71.916039,44.651105,50,005,957000,1
"213 MAPLE LN WALDEN, VT 05873 ",213,MAPLE LN,WALDEN,VT,05873,-72.219888,44.448243,50,005,957000,2
"623 CONCORD AVE SAINT JOHNSBURY, VT 05819 ",623,CONCORD AVE,SAINT JOHNSBURY,VT,05819,-72.004403,44.421342,50,005,957500,3
"135 MOUNTAIN VIEW DR DANVILLE, VT 05828 ",135,MOUNTAIN VIEW DR,DANVILLE,VT,05828,-72.135631,44.410908,50,005,957600,2
"123 TOUSANT HILL RD STANNARD, VT 05842 ",123,TOUSANT HILL RD,STANNARD,VT,05842,-72.255891,44.547246,50,005,957000,3
"2060 GASKELL HILL RD BURKE, VT 05871 ",2060,GASKELL HILL RD,BURKE,VT,05871,-71.984092,44.620862,50,005,957100,1
"155 MAIN ST HARDWICK, VT 05836 ",155,MAIN ST,HARDWICK,VT,05836,-72.306029,44.519583,50,005,957700,1
"1620 WITHERSPOON RD RYEGATE, VT 05042 ",1620,WITHERSPOON RD,RYEGATE,VT,05042,-72.129475,44.217518,50,005,957800,3
"1531 RIDGE RD KIRBY, VT 05832 ",1531,RIDGE RD,KIRBY,VT,05832,-71.939713,44.540094,50,005,957100,2
"85 MORRILL BROOK RD WALDEN, VT 05843 ",85,MORRILL BROOK RD,WALDEN,VT,05843,-72.293504,44.48402,50,005,957000,2
"11 W HILL RD WATERFORD, VT 05819 ",11,W   HILL RD,WATERFORD,VT,05819,-72.024964,44.39221,50,005,957900,1
"241 HURLBUT HILL LN WATERFORD, VT 05819 ",241,HURLBUT HILL LN,WATERFORD,VT,05819,-71.920454,44.375941,50,005,957900,1
"151 ORCHARD RD BURKE, VT 05832 ",151,ORCHARD RD,BURKE,VT,05832,-71.904328,44.59469,50,005,957100,2
"254 SKI TOW RD SAINT JOHNSBURY, VT 05819 ",254,SKI TOW RD,SAINT JOHNSBURY,VT,05819,-72.065904,44.462995,50,005,957400,1
"593 DANIELS FARM RD WATERFORD, VT 05819 ",593,DANIELS FARM RD,WATERFORD,VT,05819,-71.955911,44.392343,50,005,957900,1
"521 CRESTWOOD RD LYNDON, VT 05851 ",521,CRESTWOOD RD,LYNDON,VT,05851,-72.049751,44.59159,50,005,957300,1
"30 LILY POND RD LYNDON, VT 05851 ",30,LILY POND RD,LYNDON,VT,05851,-71.994388,44.51329,50,005,957200,1
"1662 RIDGE RD KIRBY, VT 05832 ",1662,RIDGE RD,KIRBY,VT,05832,-71.937125,44.541163,50,005,957100,2
"1 GARLAND HL BARNET, VT 05821 ",1,GARLAND HL,BARNET,VT,05821,-72.068868,44.268273,50,005,957900,3
"5461 VT ROUTE 16 WHEELOCK, VT 05851 ",5461,VT ROUTE 16,WHEELOCK,VT,05851,-72.209876,44.605911,50,005,957000,3
"423 MOUNTAINVIEW RD HARDWICK, VT 05836 ",423,MOUNTAINVIEW RD,HARDWICK,VT,05836,-72.306774,44.511132,50,005,957700,1
"552 HARDSCRABBLE MOUNTAIN RD SHEFFIELD, VT 05866 ",552,HARDSCRABBLE MOUNTAIN RD,SHEFFIELD,VT,05866,-72.086715,44.641608,50,005,957000,3
"0 SCHOOLHOUSE RD NEWARK, VT 05871 ",0,SCHOOLHOUSE RD,NEWARK,VT,05871,-71.948167,44.686042,50,005,957000,1
"1623 BROOK RD BURKE, VT 05871 ",1623,BROOK RD,BURKE,VT,05871,-71.938287,44.643194,50,005,957100,1
"37 GORE RD DANVILLE, VT 05828 ",37,GORE RD,DANVILLE,VT,05828,-72.17669,44.434134,50,005,957600,1
"507 MOUNT ARA RD GROTON, VT 05046 ",507,MOUNT ARA RD,GROTON,VT,05046,-72.198728,44.221864,50,005,957800,2
"3801 RYEGATE RD RYEGATE, VT 05042 ",3801,RYEGATE RD,RYEGATE,VT,05042,-72.061601,44.207071,50,005,957800,3
"0 BRANCH BROOK RD GROTON, VT 05046 ",0,BRANCH BROOK RD,GROTON,VT,05046,-72.211428,44.217471,50,005,957800,2
"215 BEAR HOLW LYNDON, VT 05851 ",215,BEAR HOLW,LYNDON,VT,05851,-71.981335,44.518404,50,005,957200,1
"951 RED VILLAGE RD LYNDON, VT 05851 ",951,RED VILLAGE RD,LYNDON,VT,05851,-71.991227,44.508432,50,005,957200,1
"3883 WARD HILL RD HARDWICK, VT 05836 ",3883,WARD HILL RD,HARDWICK,VT,05836,-72.293129,44.508559,50,005,957700,1
"1120 WHITE SCHOOL RD BURKE, VT 05832 ",1120,WHITE SCHOOL RD,BURKE,VT,05832,-71.931855,44.620267,50,005,957100,2
"53 BOYNTON AVE SAINT JOHNSBURY, VT 05819 ",53,BOYNTON AVE,SAINT JOHNSBURY,VT,05819,-72.018162,44.425182,50,005,957400,2
"399 EASTERN AVE WALDEN, VT 05836 ",399,EASTERN AVE,WALDEN,VT,05836,-72.212991,44.508472,50,005,957000,2
"1357 N CHURCH RD DANVILLE, VT 05828 ",1357,N   CHURCH RD,DANVILLE,VT,05828,-72.109015,44.48163,50,005,957600,1
"495 US ROUTE 5 WATERFORD, VT 05819 ",495,US ROUTE 5,WATERFORD,VT,05819,-72.025963,44.38616,50,005,957900,1
"11 HILLSIDE LN BARNET, VT 05821 ",11,HILLSIDE LN,BARNET,VT,05821,-72.130911,44.299679,50,005,957900,3
"165 SHERMAN DR SAINT JOHNSBURY, VT 05819 ",165,SHERMAN DR,SAINT JOHNSBURY,VT,05819,-72.012737,44.44782,50,005,957500,2
"0 GREENS RD GROTON, VT 05046 ",0,GREENS RD,GROTON,VT,05046,-72.267876,44.1923,50,005,957800,2
"93 MOUNT VERNON ST SAINT JOHNSBURY, VT 05819 ",93,MOUNT VERNON ST,SAINT JOHNSBURY,VT,05819,-72.029137,44.416996,50,005,957400,1
"1236 GRIMES RD LYNDON, VT 05851 ",1236,GRIMES RD,LYNDON,VT,05851,-72.07101,44.51717,50,005,957300,3
"59 CHERRY ST HARDWICK, VT 05843 ",59,CHERRY ST,HARDWICK,VT,05843,-72.37132,44.503503,50,005,957700,2
"1380 VT ROUTE 122 WHEELOCK, VT 05866 ",1380,VT ROUTE 122,WHEELOCK,VT,05866,-72.087197,44.588602,50,005,957000,3
"3930 NOYESTAR RD WALDEN, VT 05836 ",3930,NOYESTAR RD,WALDEN,VT,05836,-72.260317,44.492759,50,005,957000,2
"92 CAMP RD PEACHAM, VT 05862 ",92,CAMP RD,PEACHAM,VT,05862,-72.207279,44.306088,50,005,957800,1
"216 BLODGETT RD WHEELOCK, VT 05851 ",216,BLODGETT RD,WHEELOCK,VT,05851,-72.122696,44.575835,50,005,957000,3
"0 CLOUD BROOK RD BARNET, VT 05821 ",0,CLOUD BROOK RD,BARNET,VT,05821,-72.085854,44.300671,50,005,957900,3
"57 POINT COMFORT RD DANVILLE, VT 05873 ",57,POINT COMFORT RD,DANVILLE,VT,05873,-72.203022,44.408011,50,005,957600,1
"757 PORTLAND ST SAINT JOHNSBURY, VT 05819 ",757,PORTLAND ST,SAINT JOHNSBURY,VT,05819,-72.000651,44.421617,50,005,957500,3
"532 COPENHAGEN RD WATERFORD, VT 05819 ",532,COPENHAGEN RD,WATERFORD,VT,05819,-71.97064,44.347535,50,005,957900,1
"108 BATCHELDER RD STANNARD, VT 05842 ",108,BATCHELDER RD,STANNARD,VT,05842,-72.244526,44.560638,50,005,957000,3
"64 PUTVAIN PL HARDWICK, VT 05843 ",64,PUTVAIN PL,HARDWICK,VT,05843,-72.398134,44.52788,50,005,957700,1
"24 YORK ST LYNDON, VT 05851 ",24,YORK ST,LYNDON,VT,05851,-72.011201,44.514454,50,005,957300,3
"19 STEEPLE PL SAINT JOHNSBURY, VT 05819 ",19,STEEPLE PL,SAINT JOHNSBURY,VT,05819,-72.02034,44.420972,50,005,957400,3
"1298 ABBOTT HILL RD NEWARK, VT 05871 ",1298,ABBOTT HILL RD,NEWARK,VT,05871,-71.954919,44.736005,50,005,957000,1
"145 YORK ST LYNDON, VT 05851 ",145,YORK ST,LYNDON,VT,05851,-72.013665,44.514852,50,005,957300,3
"4401 US ROUTE 5 S BARNET, VT 05050 ",4401,US ROUTE 5   S,BARNET,VT,05050,-72.064958,44.264979,50,005,957900,3
"893 OLD CONCORD RD KIRBY, VT 05824 ",893,OLD CONCORD RD,KIRBY,VT,05824,-71.935161,44.448247,50,005,957100,2
"1092 CAHOON FARM RD WALDEN, VT 05873 ",1092,CAHOON FARM RD,WALDEN,VT,05873,-72.200457,44.45496,50,005,957000,2
"857 MONTGOMERY RD HARDWICK, VT 05836 ",857,MONTGOMERY RD,HARDWICK,VT,05836,-72.312692,44.538512,50,005,957700,1
"46 TREE TOP LN LYNDON, VT 05851 ",46,TREE TOP LN,LYNDON,VT,05851,-72.060279,44.55109,50,005,957300,3
"59 LAMPRECHT LN PEACHAM, VT 05821 ",59,LAMPRECHT LN,PEACHAM,VT,05821,-72.144258,44.33423,50,005,957800,1
"1107 GILBERT RD WHEELOCK, VT 05851 ",1107,GILBERT RD,WHEELOCK,VT,05851,-72.182031,44.616216,50,005,957000,3
"238 GOSS HOLLOW RD SAINT JOHNSBURY, VT 05819 ",238,GOSS HOLLOW RD,SAINT JOHNSBURY,VT,05819,-72.053883,44.446141,50,005,957400,1
"805 CHAMBERLAIN RD BARNET, VT 05821 ",805,CHAMBERLAIN RD,BARNET,VT,05821,-72.095258,44.345095,50,005,957900,2
"932 MOUNTAINVIEW RD HARDWICK, VT 05836 ",932,MOUNTAINVIEW RD,HARDWICK,VT,05836,-72.306831,44.502735,50,005,957700,1
"222 CLAUDE FIELD LN PEACHAM, VT 05862 ",222,CLAUDE FIELD LN,PEACHAM,VT,05862,-72.214692,44.309465,50,005,957800,1
"5757 RYEGATE RD RYEGATE, VT 05042 ",5757,RYEGATE RD,RYEGATE,VT,05042,-72.05748,44.233297,50,005,957800,3
"49 KING DR LYNDON, VT 05850 ",49,KING DR,LYNDON,VT,05850,-72.010976,44.538466,50,005,957300,2
"801 NEWARK POND RD NEWARK, VT 05871 ",801,NEWARK POND RD,NEWARK,VT,05871,-71.969646,44.720915,50,005,957000,1
"1128 MEMORIAL DR SAINT JOHNSBURY, VT 05819 ",1128,MEMORIAL DR,SAINT JOHNSBURY,VT,05819,-72.015476,44.448569,50,005,957500,2
"823 IDE MOUNTAIN DR WHEELOCK, VT 05851 ",823,IDE MOUNTAIN DR,WHEELOCK,VT,05851,-72.156792,44.548341,50,005,957000,3
"1413 HOPKINS HILL RD HARDWICK, VT 05843 ",1413,HOPKINS HILL RD,HARDWICK,VT,05843,-72.333256,44.486618,50,005,957700,2
"680 CHAMBERLIN RD RYEGATE, VT 05042 ",680,CHAMBERLIN RD,RYEGATE,VT,05042,-72.065766,44.229869,50,005,957800,3
"512 BACK CENTER RD LYNDON, VT 05851 ",512,BACK CENTER RD,LYNDON,VT,05851,-72.006226,44.524792,50,005,957300,2
"1496 CREPEAULT HILL RD SAINT JOHNSBURY, VT 05819 ",1496,CREPEAULT HILL RD,SAINT JOHNSBURY,VT,05819,-72.053669,44.469423,50,005,957400,1
"0 CLOUD BROOK RD BARNET, VT 05821 ",0,CLOUD BROOK RD,BARNET,VT,05821,-72.091648,44.294006,50,005,957900,3
"279 MAIN ST SAINT JOHNSBURY, VT 05819 ",279,MAIN ST,SAINT JOHNSBURY,VT,05819,-72.019631,44.406642,50,005,957400,1
"150 PEAK RD WHEELOCK, VT 05851 ",150,PEAK RD,WHEELOCK,VT,05851,-72.088632,44.586359,50,005,957000,3
"1698 MEMORIAL DR SAINT JOHNSBURY, VT 05819 ",1698,MEMORIAL DR,SAINT JOHNSBURY,VT,05819,-72.015634,44.456745,50,005,957500,1
"2576 VT ROUTE 15 E HARDWICK, VT 05843 ",2576,VT ROUTE 15   E,HARDWICK,VT,05843,-72.315727,44.493886,50,005,957700,2
"519 SYMES POND RD RYEGATE, VT 05042 ",519,SYMES POND RD,RYEGATE,VT,05042,-72.092469,44.219045,50,005,957800,3
"7512 VT ROUTE 15 WALDEN, VT 05843 ",7512,VT ROUTE 15,WALDEN,VT,05843,-72.28244,44.47339,50,005,957000,2
"1426 WHEELOCK RD DANVILLE, VT 05828 ",1426,WHEELOCK RD,DANVILLE,VT,05828,-72.092592,44.500615,50,005,957600,1
"2749 OLD COUNTY RD S WATERFORD, VT 05819 ",2749,OLD COUNTY RD S,WATERFORD,VT,05819,-71.897763,44.371652,50,005,957900,1
"4877 LOWER WATERFORD RD BARNET, VT 05819 ",4877,LOWER WATERFORD RD,BARNET,VT,05819,-71.989084,44.340542,50,005,957900,2
"403 BAILEY FARM LN BARNET, VT 05821 ",403,BAILEY FARM LN,BARNET,VT,05821,-72.129656,44.295087,50,005,957900,3
"684 FARMER DR SAINT JOHNSBURY, VT 05819 ",684,FARMER DR,SAINT JOHNSBURY,VT,05819,-72.004693,44.432454,50,005,957500,1
"106 MOUNTAIN VIEW DR SAINT JOHNSBURY, VT 05819 ",106,MOUNTAIN VIEW DR,SAINT JOHNSBURY,VT,05819,-72.014596,44.447755,50,005,957500,2
"645 VALLEY VIEW RD WATERFORD, VT 05819 ",645,VALLEY VIEW RD,WATERFORD,VT,05819,-71.988359,44.359089,50,005,957900,1
"4973 US ROUTE 5 S BARNET, VT 05050 ",4973,US ROUTE 5   S,BARNET,VT,05050,-72.061222,44.256749,50,005,957900,3
"47 COFFIN RD SAINT JOHNSBURY, VT 05819 ",47,COFFIN RD,SAINT JOHNSBURY,VT,05819,-72.023662,44.474788,50,005,957400,1
"82 BLACK FLY BLVD NEWARK, VT 05871 ",82,BLACK FLY BLVD,NEWARK,VT,05871,-71.985986,44.721242,50,005,957000,1
"465 PEACHAM RD DANVILLE, VT 05828 ",465,PEACHAM RD,DANVILLE,VT,05828,-72.141342,44.405192,50,005,957600,2
"343 HILL ST LYNDON, VT 05851 ",343,HILL ST,LYNDON,VT,05851,-71.994885,44.532873,50,005,957200,2
"141 WINTER ST SAINT JOHNSBURY, VT 05819 ",141,WINTER ST,SAINT JOHNSBURY,VT,05819,-72.022149,44.422128,50,005,957400,3
"134 WITHERSPOON RD RYEGATE, VT 05069 ",134,WITHERSPOON RD,RYEGATE,VT,05069,-72.106279,44.20841,50,005,957800,3
"919 CRAFTSBURY RD HARDWICK, VT 05843 ",919,CRAFTSBURY RD,HARDWICK,VT,05843,-72.374994,44.529029,50,005,957700,1
"312 DEPOT ST BURKE, VT 05871 ",312,DEPOT ST,BURKE,VT,05871,-71.980412,44.637797,50,005,957100,1
"515 BAY ST SAINT JOHNSBURY, VT 05819 ",515,BAY ST,SAINT JOHNSBURY,VT,05819,-72.014832,44.413362,50,005,957400,2
"325 KINGDOM RD LYNDON, VT 05851 ",325,KINGDOM RD,LYNDON,VT,05851,-71.961163,44.554973,50,005,957200,1
"21 DANIEL DR LYNDON, VT 05851 ",21,DANIEL DR,LYNDON,VT,05851,-71.992355,44.532658,50,005,957200,2
"122 DAVENELLA DR RYEGATE, VT 05042 ",122,DAVENELLA DR,RYEGATE,VT,05042,-72.076797,44.196921,50,005,957800,3
"1695 CRAFTSBURY RD HARDWICK, VT 05843 ",1695,CRAFTSBURY RD,HARDWICK,VT,05843,-72.374538,44.540704,50,005,957700,1
"280 HEATH RD LYNDON, VT 05851 ",280,HEATH RD,LYNDON,VT,05851,-72.031663,44.537584,50,005,957300,3
"122 SNOW FARM RD PEACHAM, VT 05862 ",122,SNOW FARM RD,PEACHAM,VT,05862,-72.186377,44.32678,50,005,957800,1
"302 DAHLBERGH RD SAINT JOHNSBURY, VT 05819 ",302,DAHLBERGH RD,SAINT JOHNSBURY,VT,05819,-72.013623,44.402642,50,005,957500,3
